3.229742003151113705e-01 8.021073945886355583e-01 8.054462270185487605e-02 7.980806870408982956e-01 9.613425849759094088e-01
3.161997171029248266e-01 8.021887987352215310e-01 4.887716955453402790e-02 6.951509438363966398e-01 9.389436116668545829e-01
2.759576179496096571e-01 7.947474238868639240e-01 3.878674282449304928e-02 5.138143200329030602e-01 1.049911781678461997e+00
3.319981471997920375e-01 7.976985686869064729e-01 5.654093472744966403e-02 7.489993671356146576e-01 9.316658518708152981e-01
3.154506257534791525e-01 8.082241062543830123e-01 9.217665288741683227e-02 8.037752637083005469e-01 9.919739199230603877e-01
3.269544038747183579e-01 8.128991401512036807e-01 9.017836508091268966e-02 7.405775916998541542e-01 1.004846150984027631e+00
3.085719649367120732e-01 8.072643553554293971e-01 2.631040460855892105e-02 5.714680338486831657e-01 9.429230442189666661e-01
2.605771705654775783e-01 7.866585628179114664e-01 8.407803210000569516e-02 9.883640953154362307e-01 9.160432510033110765e-01
3.052606028233740276e-01 7.949493620506778990e-01 5.355532474081439731e-02 7.715431063812820955e-01 9.324785298889630702e-01
3.667760209168220986e-01 8.067058874781077860e-01 7.902292296961660467e-02 7.142403736204170350e-01 9.687314212797749624e-01
3.049117204230651912e-01 8.024084939177562603e-01 7.201652298048268064e-02 6.744674253972474665e-01 1.024771462793650167e+00
3.032263838593411975e-01 7.935816589755538830e-01 2.860976054495740703e-02 5.924011017397099454e-01 9.839966779943195574e-01
2.067198179068200359e-01 7.889893119698556667e-01 3.834194277602884920e-02 9.661911307436846785e-01 8.338653154670176981e-01
3.287476465504731715e-01 8.029953731852544907e-01 7.437696936705595618e-02 7.448442453589932954e-01 9.894226016729615880e-01
2.741692378052402179e-01 7.910982059678084433e-01 4.463056838208492860e-02 6.845656744764768709e-01 9.716670169972341231e-01
3.137047924126891152e-01 7.921256083945571458e-01 1.559990826590994945e-02 4.139649537732824069e-01 1.031502344001701932e+00
3.085970740524175415e-01 8.007451070122059145e-01 8.159282430663822305e-02 7.966219021780471810e-01 1.004970413299361098e+00
3.380658895900223171e-01 8.002002941162311700e-01 2.830939903894456530e-02 4.015676055865486926e-01 1.071847546251658345e+00
2.441154265856528283e-01 7.767834094460771555e-01 4.404577846364303439e-02 8.799701739625466201e-01 9.020835797579361826e-01
2.910898216144459649e-01 8.052302130264938906e-01 8.493738939519060449e-02 9.562869227781881643e-01 8.997478601367742135e-01
3.576664620599319111e-01 8.089629316508730739e-01 4.969732184708949840e-02 4.570241967680115369e-01 1.053361660369379615e+00
2.482038477701243306e-01 8.002700026151787771e-01 1.796224836433665817e-02 7.426685196882426565e-01 8.899253081392801690e-01
2.244426730249117208e-01 7.851067773644053727e-01 4.252906037074730139e-02 8.716718933369066447e-01 8.876970094898599672e-01
3.393797919814294239e-01 8.142890899508908875e-01 8.223519618844939150e-02 6.525549507393945126e-01 1.025229925761727001e+00
2.526840857665973439e-01 7.819788021117214383e-01 6.778389579475112281e-02 8.520937131771368911e-01 9.772798848600262600e-01
3.527000481829096201e-01 7.983778003936278234e-01 6.572321902120910331e-02 7.099738976720876282e-01 9.763083527635090242e-01
2.236733868446960094e-01 7.842964162886835178e-01 7.523006433834655837e-02 9.672364993403030908e-01 9.315791180013652806e-01
3.130222393759236610e-01 8.069651287876458134e-01 3.656860835710145502e-02 7.896189302195165682e-01 8.663395559151144676e-01
3.113040015751431522e-01 8.087105181205415105e-01 5.597974041343999757e-02 8.733583932048577525e-01 8.660423104297554353e-01
3.326771671322291124e-01 8.002149453382075839e-01 4.546027715486768844e-02 5.871407675312418917e-01 1.002225998410054109e+00
2.686765940132433972e-01 7.925141831726394415e-01 6.549621421481380268e-02 9.265701000751803695e-01 8.918807026071403632e-01
2.554619681863560809e-01 7.903174995828746718e-01 4.989216249960821276e-02 8.867910328680203014e-01 8.589950890881820067e-01
2.966257649997072754e-01 7.969072121211359105e-01 2.925463244210351269e-02 4.294718536081818527e-01 1.081823575146796834e+00
3.281913933407576422e-01 8.014108271240419912e-01 4.506448964693662851e-02 6.027232292779963752e-01 9.920639133846932411e-01
3.269142170629084632e-01 8.030251931502589979e-01 7.084096848100741861e-02 5.658317611111024492e-01 1.097330034513018360e+00
3.123604117161701832e-01 8.016136015488718458e-01 6.279563684239025667e-02 6.182793215571896761e-01 1.024903150115803019e+00
3.233031089226170995e-01 8.127958294414470153e-01 3.793680957727130904e-02 4.557878603192167533e-01 1.025650060876785563e+00
3.194254313167146364e-01 8.006415361292115174e-01 9.915492257066621518e-02 8.075717142552428784e-01 1.015769337832736818e+00
3.446441352181232043e-01 8.051081403457486241e-01 8.057104035246649698e-02 8.559339373168768361e-01 9.085575761695414698e-01
2.761331111497237201e-01 7.932494944989640917e-01 5.996771058382335817e-02 9.098292192342907203e-01 9.008447607560021719e-01
3.065410563004565825e-01 8.017965550333845393e-01 6.787842732129101275e-02 6.574626624081497672e-01 1.021667908303823369e+00
3.295964043149124389e-01 8.080670769345508209e-01 8.828173776810628592e-02 8.940579566446154036e-01 9.421778636090359926e-01
3.924356397985403477e-01 8.152158241345743850e-01 4.729380302343225151e-02 4.590128976826611806e-01 1.021916809766333589e+00
2.876766289124753073e-01 7.949902143322835624e-01 7.775284509110183540e-02 9.877600968517624702e-01 8.971095038904245422e-01
3.130425284548135068e-01 7.919668182982596560e-01 6.883337465572661462e-02 8.008070878792800107e-01 9.682155127976630471e-01
3.078260906064121394e-01 8.003094760885164360e-01 6.623481502383718467e-02 8.006832346635911479e-01 9.481567575515552626e-01
2.622505045335283835e-01 7.958328696565158955e-01 6.863421097056948694e-02 8.866950588460513760e-01 9.057922542179327463e-01
2.936564440134763476e-01 8.032562423079481206e-01 4.979137412775512528e-02 8.855693074515702534e-01 8.726263843263488695e-01
2.669053002980478762e-01 7.890105295219558279e-01 9.309658647941462806e-02 9.592982384486998804e-01 9.434133647604643347e-01
2.969046546139046394e-01 7.923913800121282769e-01 2.853494618422590043e-02 5.820416001288627461e-01 9.964851804106178434e-01
2.967899930610697901e-01 7.972993544400289734e-01 6.514730379600673638e-02 9.114868575321748434e-01 8.898673340609253302e-01
3.219544315491813524e-01 8.000924639143243144e-01 3.324057430982271799e-02 5.248475607849851787e-01 9.988005247942536302e-01
3.319291046877766993e-01 8.104702608693487020e-01 4.618257749851632787e-02 6.351069393287558373e-01 9.595911895481342713e-01
2.592733934056813960e-01 7.970807453290473799e-01 6.419008036392408190e-02 8.678005544692086737e-01 9.120375299164793503e-01
2.968032870437128379e-01 7.987620535152180068e-01 6.061974891370083829e-02 7.517142874313058609e-01 9.602763135444778442e-01
2.891978322646639454e-01 7.998344613362232680e-01 3.146709351333443205e-02 6.114250152576434783e-01 9.623316093570294383e-01
2.672234579081966266e-01 7.882194822661344746e-01 6.289830910728967661e-02 9.855523384348727767e-01 8.549119845391106587e-01
3.095737937222348690e-01 7.976835143955791629e-01 1.346877365682244004e-02 5.201487551065445691e-01 9.592320649839730651e-01
3.052834640218530793e-01 8.005534721068006121e-01 8.909540145960351265e-02 8.580436802982767119e-01 9.620020855591577824e-01
2.839855762966466690e-01 7.823145793260335434e-01 6.010093404348991475e-02 7.847872749377557966e-01 9.797326847481772072e-01
2.842088884901570189e-01 7.917793973905048466e-01 2.242111837887955303e-02 6.051401007284853417e-01 9.638302552541342383e-01
2.561034719429298723e-01 7.975641502527663906e-01 1.708980377859597999e-02 6.683884014551054742e-01 9.197672228011780637e-01
3.589845011328651747e-01 8.050453953122710393e-01 7.100785542996421174e-02 6.034150912805472666e-01 1.021018581515480195e+00
3.073798870681699880e-01 8.022440519703987194e-01 6.377834754026573405e-02 6.821251564147881030e-01 1.011692409795825753e+00
2.984109156089291837e-01 7.906596377325032510e-01 8.921439381636191157e-02 9.250823480309295910e-01 9.329782721161219428e-01
2.746884460733768352e-01 7.988830460798529431e-01 1.602448278320506292e-02 6.976054245880902727e-01 9.058720568922336014e-01
2.812802723097022062e-01 7.999125601973123834e-01 6.615753745428767929e-02 9.232321676774865038e-01 8.905200433825408712e-01
3.501020490359252335e-01 8.078358496340933836e-01 4.952675369091859986e-02 5.062939312143462933e-01 1.034571542519507670e+00
3.164651955614973811e-01 7.922427655131295543e-01 9.577099902527795583e-02 8.288712992770606025e-01 1.007907327012293131e+00
3.247216963884068663e-01 8.059392564032781259e-01 5.833626677346695488e-02 6.718614842162042855e-01 9.987989528974351439e-01
2.844585639965960810e-01 7.952039302601362492e-01 3.140490796158734721e-02 6.147751655594034803e-01 9.821991049029873411e-01
2.964821218543433057e-01 7.997422256895256876e-01 7.870234884837253031e-02 9.067794946131549905e-01 9.088472358788554084e-01
3.418036557599755110e-01 8.039382332101495665e-01 9.447512177541933509e-02 8.383735573859650847e-01 9.514190887165970834e-01
3.066487595697889867e-01 8.025661698868341576e-01 7.758478376248853503e-02 8.846906357886593630e-01 9.303837544590207731e-01
3.218118021105263460e-01 7.960513560980206904e-01 2.508453086254928618e-02 4.213104608068628520e-01 1.049216200798541498e+00
4.076674177306586211e-01 8.121811588231790946e-01 8.714052952392874196e-02 4.429275598285840054e-01 1.138541708361152649e+00
2.892669109520477067e-01 8.030482998741087508e-01 1.856548616749530145e-02 4.346872775859292326e-01 1.016455807513473975e+00
2.273521159551725734e-01 7.895509162290066385e-01 4.857110459210094849e-02 8.460029399994415389e-01 9.162540973439023961e-01
2.846857299961231824e-01 7.939895228660174276e-01 9.564593793000925048e-03 4.546877306054748491e-01 1.001415846940097332e+00
3.155202523696931105e-01 7.983145277705274712e-01 8.381255740383755648e-02 8.839530793949539333e-01 9.478132868211629480e-01
3.223073188104457198e-01 8.033342136154092428e-01 8.892397627663445325e-02 8.333328396378572034e-01 9.547569886196680677e-01
3.143167129580495267e-01 7.965896215273206016e-01 6.204131464216448150e-02 6.422408138945303602e-01 1.022658406669767261e+00
2.728939063415787292e-01 7.940665965496288559e-01 8.169270869163686166e-02 8.802120182302007878e-01 9.609993210366655214e-01
3.332914671472131385e-01 8.018421551410317427e-01 4.801303272646273435e-02 5.352182025692530098e-01 1.040252541567385558e+00
3.855760142563087189e-01 8.231788691923846990e-01 4.441828718185307501e-02 5.422782789254232405e-01 9.699928877331848165e-01
3.118373050191435292e-01 8.019116691345066217e-01 7.431736021586973773e-02 6.919445092804992203e-01 1.003066947381234808e+00
3.224341817547183853e-01 8.007108581160401473e-01 6.192367224491519134e-02 7.369212506812575780e-01 9.702217817469579453e-01
2.650010521091471505e-01 7.846950878003261520e-01 4.315493792659316069e-02 7.250840635587657568e-01 9.830575943960782048e-01
2.598001433217280720e-01 7.937830639096221663e-01 6.936383775339287350e-02 9.384867242162294732e-01 8.974753692446045816e-01
2.874611814927988118e-01 8.009139825682500824e-01 5.586056898716763169e-02 7.799302398949170545e-01 9.235366188988658465e-01
3.501228423691890579e-01 8.091251775067902496e-01 2.928260640484733196e-02 4.294615358756620482e-01 1.046934157607310567e+00
2.423796918483845375e-01 7.860778191207561383e-01 6.507975850303768239e-02 9.540427389045803563e-01 9.032675491826522851e-01
2.451381643731815330e-01 7.912414754573097175e-01 3.932150906760428083e-02 8.546501942793545137e-01 8.707277286909262948e-01
2.610408978138941127e-01 7.890874457759589067e-01 5.038341082444647984e-02 7.812151157549687142e-01 9.448511164711996813e-01
3.533452540363838934e-01 8.067898542062074130e-01 5.637307625392971866e-02 5.150093720648618589e-01 1.056540188151061432e+00
3.357358976824578178e-01 8.078590914905461329e-01 6.510792943247595277e-02 6.395046428594106658e-01 1.008633108999943628e+00
2.730490540450020154e-01 7.952359588301626259e-01 4.673897499744556622e-02 6.758858915184763339e-01 9.667350164076801144e-01
3.000251933244204028e-01 8.044212217960745592e-01 4.711440289906173445e-02 5.157109184273177549e-01 1.038492394602010593e+00
2.562194280458736095e-01 7.865814634793406590e-01 6.550744047710803375e-02 8.831614240174829877e-01 9.170578021511613942e-01
3.777761092408635779e-01 8.141474810013781260e-01 4.497679963765759820e-02 6.171495022992862234e-01 9.479878289526811885e-01
2.440854782857536931e-01 7.901227424494642326e-01 5.915941493631300674e-02 8.108737776323255986e-01 9.686939623602198735e-01
3.645103937580799203e-01 8.170196420943793836e-01 5.115845731304644040e-02 4.388724917068138054e-01 1.060663790437960108e+00
2.912781339461435470e-01 8.033201271534941013e-01 1.651419883596445121e-02 5.294929362022012809e-01 9.681939766513094625e-01
3.331357416334467247e-01 7.991667004593588919e-01 7.328902517603273770e-02 7.479241248142997067e-01 9.848077694146403216e-01
3.144755945798925478e-01 8.057002001771019772e-01 8.207037634563724149e-02 9.282136589010281380e-01 9.005578356325796285e-01
2.732702160264175451e-01 7.976024564472543599e-01 3.377842529190046295e-02 6.629012491571575350e-01 9.578471585702990065e-01
2.886078106181060865e-01 7.925919303348438749e-01 5.508139788527196407e-02 6.573440278250377578e-01 1.015025732609348363e+00
3.193298291426457935e-01 7.994626928863169946e-01 2.988690270441470009e-02 6.249110272730518112e-01 9.425670738391805914e-01
2.421208673459938066e-01 7.904080701438050971e-01 3.709597509606796933e-02 9.165703742346611449e-01 8.439381775745313785e-01
2.981599706156529139e-01 8.152176850802147490e-01 7.350157736927886987e-02 8.109167681797928573e-01 9.321202535831691893e-01
3.072884882090056724e-01 8.046620302401017444e-01 7.620819814930041014e-02 7.486314540799501316e-01 9.764009206803154761e-01
3.521700520678639479e-01 8.130181944289153195e-01 2.318134633922933757e-02 4.212026964742933699e-01 1.008124169950390892e+00
3.062294015930788760e-01 8.044171818260752449e-01 6.760908089691256007e-02 7.418196797312445190e-01 9.729242049106290313e-01
3.553237302465604985e-01 8.113767687457699163e-01 2.830049914289953575e-02 4.882511323332130448e-01 9.923507741623467382e-01
3.075694062794658290e-01 8.046452178711870351e-01 8.556072787117686984e-02 9.172276269780705871e-01 9.330455807920309264e-01
3.335211884967405060e-01 8.035661839029730746e-01 5.307282501009014802e-02 6.708036319054748731e-01 9.405005916599572524e-01
2.437689877126511251e-01 7.899760305770197055e-01 4.654976160039948907e-02 7.727156626412096108e-01 9.326914617372694671e-01
2.928101054041647444e-01 8.049658356550429827e-01 5.246751663324807080e-02 7.452498259410975656e-01 9.322864498235372555e-01
2.933682956332667180e-01 8.039377112056607100e-01 4.687152486752520220e-02 5.176753440707587695e-01 1.040678701503818138e+00
3.544056172090305767e-01 8.023420858756199481e-01 9.593947143787934229e-02 7.967752318324254901e-01 9.866100729184787976e-01
3.059807649592822254e-01 7.956075525937432724e-01 8.589400302686073241e-02 9.134009438483333687e-01 9.389895182916087046e-01
3.098964573609370166e-01 7.886556983343177007e-01 2.720151538966047652e-02 5.458199813125840238e-01 1.022591475269720718e+00
3.389096985406664930e-01 8.121309830179528344e-01 4.572587731383713494e-02 5.742232610099105017e-01 9.909976615868504313e-01
3.030797389655502938e-01 7.919895087466686245e-01 9.896034525051597419e-02 9.583247688678613319e-01 9.378162580472846344e-01
2.946976293438716143e-01 8.053752897058207294e-01 8.044156076563430124e-02 8.268434736955556641e-01 9.683179234802398172e-01
2.294664439443707127e-01 7.904136943222662692e-01 1.331750518211704398e-02 5.877600208577319352e-01 9.797810145222510814e-01
2.944403141815841174e-01 7.994169110543322132e-01 7.203661661473112487e-02 7.744234829249301288e-01 9.821446495295115264e-01
3.117693348557272204e-01 8.005715396770946013e-01 7.221076727469094569e-02 7.238168628068142318e-01 9.967397654874455837e-01
2.677499241141004238e-01 7.919532603116974379e-01 9.387758824942749047e-03 6.070353044712855084e-01 9.279967971967444385e-01
2.938507770576169742e-01 7.950888616886448990e-01 3.934593578144175707e-02 6.613311790455370653e-01 9.802785142855748868e-01
2.827295081974385282e-01 7.959785416109335099e-01 2.223477869626758543e-02 4.933540822155840777e-01 1.014418698226547733e+00
2.811636061272317910e-01 7.940586655287797946e-01 1.373236887483010593e-03 5.273574007860855062e-01 9.378818710720754348e-01
3.357281673464274641e-01 8.146637686544314638e-01 4.003741368776608106e-02 6.267017775309731142e-01 9.642921604366766486e-01
3.076330420617137684e-01 8.028474693952962760e-01 3.136847264402378710e-02 5.009922950040257561e-01 1.015412261157270901e+00
3.772087201431267856e-01 8.065423235534369129e-01 7.124077981745462196e-02 4.821358488770121076e-01 1.089761051227993383e+00
3.178274251092377822e-01 8.049560276027745154e-01 7.959109389194655992e-02 7.300005413014346578e-01 1.004369972295865221e+00
2.792426381002844349e-01 7.893434523998414942e-01 7.302546838759718661e-02 9.109796290633684901e-01 8.975580939888828658e-01
3.715224859358993159e-01 8.087076703268937239e-01 8.129860501350721913e-02 5.176375411670248727e-01 1.096551928087231786e+00
2.832406270610887677e-01 7.989448274352917156e-01 2.925637403842992756e-02 8.302158597272562002e-01 8.501215006282978326e-01
3.347342441853405903e-01 8.037816980352672225e-01 4.433524003025525462e-02 5.870234318175432398e-01 9.921761698333394497e-01
2.841645828699003729e-01 7.976511348072177210e-01 1.176516019387618961e-03 5.151507619899993173e-01 9.412770993832971778e-01
2.270063121147269103e-01 7.851511519416782825e-01 1.935513756474730243e-02 6.910238137626825150e-01 9.407742043783378083e-01
2.854301018065553142e-01 8.031607439052440567e-01 3.560254696539973118e-02 7.244954513482384506e-01 9.175685784630182029e-01
3.326259856031024698e-01 8.042299515084704309e-01 6.950766057984469892e-02 7.089005892201866166e-01 9.972986492183631979e-01
3.110400989766922697e-01 8.135312144574147197e-01 2.592322090472526375e-03 4.686834484283664004e-01 9.580601201930466493e-01
2.536052437398527148e-01 7.856735221361555999e-01 3.153814080196140623e-02 7.508164747224934654e-01 9.158888579219248705e-01
2.897338392102117854e-01 7.975936843027221501e-01 8.780711332944979297e-02 9.567895415355421873e-01 9.275634857801341449e-01
2.100926877532938164e-01 7.736591700076166367e-01 1.153019223725269826e-02 8.396891975086236970e-01 8.492641970236013416e-01
2.915325297473102539e-01 7.994297647933402695e-01 3.399756738669502953e-02 7.108208591215638972e-01 9.166539068693851933e-01
3.312606734588380841e-01 8.041567561112261675e-01 5.855263397915647094e-02 5.274102929694657327e-01 1.042406242499953173e+00
2.649995413195512239e-01 8.006938985910007078e-01 9.756060137348566974e-03 5.472808147290680880e-01 9.634066876486871989e-01
2.300600385395085712e-01 7.873803828578164188e-01 4.935893959055862035e-02 9.565227906512522305e-01 8.578771137150257298e-01
3.190053861371172639e-01 8.014850507738339180e-01 7.983301610402561421e-02 5.042830326537572905e-01 1.122486216199243492e+00
2.469846007552076450e-01 7.908659296937784466e-01 2.399490173608889373e-02 7.200970914327987638e-01 9.294845042773819399e-01
2.921590331547401220e-01 7.807923899275815982e-01 4.945466516965351528e-02 8.123345219400462947e-01 9.233680088220329596e-01
3.348816101393157219e-01 8.041484913007191926e-01 8.834235806516224643e-02 7.609096922367131199e-01 9.941760665167996835e-01
3.441153832159242754e-01 8.051579910513734228e-01 9.572916393273223079e-02 9.013433948865170464e-01 9.362439213172272234e-01
2.494136602464196162e-01 7.930923579550668290e-01 3.598972190669060683e-02 8.014395715247758512e-01 9.031140476975612064e-01
2.499756845451741594e-01 7.976645654548149000e-01 1.997234247764636053e-02 7.509145222558614163e-01 8.925729411409180081e-01
3.060929782753328277e-01 7.940937471084790200e-01 5.563584223272419887e-02 5.811119156940175445e-01 1.054216247535154194e+00
2.727086464633645679e-01 7.952851440291808238e-01 4.701772699258439242e-02 8.236653189808578190e-01 9.074377702454621275e-01
3.758046975243738985e-01 8.263326400502468694e-01 1.695779853471372084e-02 4.143101360956236157e-01 9.691110724533822385e-01
2.679441124213617353e-01 7.982240091719524644e-01 3.823548341751923513e-02 8.869964764654727496e-01 8.266912157352227508e-01
3.261332371240054928e-01 8.054978609209978435e-01 9.153779556437860454e-02 9.128772316064819314e-01 9.008012825814831759e-01
3.119397765990651328e-01 7.901200424877820039e-01 7.880750389693010061e-02 7.905108011046160232e-01 9.735780992889695451e-01
2.631774594410554724e-01 7.888221513497779558e-01 4.429768456957036693e-02 9.062900152781012686e-01 8.631990533749439587e-01
2.680163148784963645e-01 7.967042130469087491e-01 7.203654579597076890e-02 8.517123280936533813e-01 9.340377262035931549e-01
2.457773921505891912e-01 7.892160282232083546e-01 6.655947172555347346e-03 5.984235040569308994e-01 9.570101966273876215e-01
2.884449862251993180e-01 7.970409641614141227e-01 7.999713199198299485e-02 8.427707794526999585e-01 9.703016697780858513e-01
2.188229000652861245e-01 7.876950071242386775e-01 4.248298025196052541e-02 8.585094744361385644e-01 8.952169364194794143e-01
3.107838216426431210e-01 7.956829898870760864e-01 5.556301031831643172e-02 8.315252913062886053e-01 9.121502537035421909e-01
2.772785647598911551e-01 7.994948842846585357e-01 7.597414095232173092e-02 9.641409483449707718e-01 8.909963962404734428e-01
2.554385813937996019e-01 7.903906770588348119e-01 3.264731898271037991e-02 6.879601791273677325e-01 9.516220104637489463e-01
3.548721301137351958e-01 8.029781700391607213e-01 3.852541963912525791e-02 4.072496190530234816e-01 1.062157274241317451e+00
2.408872918499330718e-01 7.921265042701689518e-01 7.356827591458454940e-03 6.123185011835262648e-01 9.309556928199904657e-01
2.802921546482392001e-01 8.001277474080876750e-01 3.947351018478977014e-02 7.138821697199427829e-01 9.386728575224156934e-01
2.987334682461439961e-01 8.026878948844288209e-01 4.646708973790371344e-02 6.273377773749098107e-01 9.820294119465592386e-01
2.746941816739532638e-01 7.959671676115320782e-01 6.512531265459249596e-02 7.839123516348585063e-01 9.537762826574567310e-01
3.550269885715314211e-01 8.132664648003922192e-01 4.157463486727944191e-02 4.727061701841918095e-01 1.019373344441699691e+00
3.249710835753922278e-01 8.093620651946789035e-01 6.305573444974132968e-02 7.706965682202785439e-01 9.356807425426550973e-01
2.883624119886424308e-01 8.032816429316202989e-01 5.482984000662803614e-02 8.194640273612227022e-01 9.011140477087703493e-01
2.414228240043044538e-01 7.890820153593771646e-01 6.789222277945998474e-02 7.956046168428455578e-01 9.808586700021341143e-01
3.608123303952778804e-01 8.076456087011100182e-01 2.042591779260486892e-02 4.113798720549081134e-01 1.016645488500119043e+00
2.836550313186520511e-01 7.926995614091512099e-01 7.007344330215541095e-02 9.661953346599340131e-01 8.781606471298257777e-01
2.725007369799015700e-01 7.994311567812255603e-01 4.802241819947423995e-02 6.586187260202084337e-01 9.892889921128835695e-01
2.318859658280391645e-01 7.813281214967899846e-01 7.318158331188602539e-02 9.606239629231649868e-01 9.074396818929216790e-01
2.662266529855514263e-01 7.977801163720498190e-01 2.515668519564076208e-02 8.036519683331760922e-01 8.613138687986447994e-01
2.188528659249568409e-01 7.839097945689418312e-01 2.241243661168849932e-02 8.260554472410898130e-01 8.782023198164650157e-01
2.944250096772847436e-01 7.929931747210313686e-01 3.131422490166434203e-02 8.488417852043776968e-01 8.517357141880692595e-01
2.286871511279554015e-01 7.916215385200466859e-01 8.088619283387998848e-03 5.646244595550373724e-01 9.703902729673613559e-01
3.218454198057084104e-01 7.953608574814013954e-01 3.662387947998303056e-02 6.055849173260062779e-01 9.640365656872452726e-01
4.053733496701668604e-01 8.133054153548956444e-01 7.346375851514029554e-02 5.275857959151998289e-01 1.033673070263511962e+00
3.153556711916697397e-01 8.112109089033986420e-01 4.770653310233833461e-02 6.744463524117978448e-01 9.464222093903981170e-01
2.928720830406766340e-01 7.981643716055016879e-01 2.273094327816041829e-02 5.495737818459280888e-01 1.010123802413355421e+00
2.154731238910940760e-01 7.849327484423119783e-01 7.553563846994799935e-03 8.245208314506424774e-01 8.513118608625770412e-01
2.618932849473165070e-01 7.923175800486838005e-01 3.888720697802713899e-02 7.055178758386552174e-01 9.449136045484809454e-01
1.907951770487516518e-01 7.852609868459858866e-01 2.723738908659160962e-02 8.832140220324904423e-01 8.635885382250368947e-01
2.660648817325852455e-01 7.970944198509979373e-01 4.516860884041058732e-02 8.529374591236298375e-01 8.961478509343736576e-01
3.640037611181325961e-01 8.122014249572120370e-01 7.114261496942229923e-02 5.164705559290971859e-01 1.066207005555752207e+00
3.040344488784670895e-01 7.936227122127947897e-01 3.300764909670238223e-02 5.477774437276827779e-01 1.024977885114318532e+00
3.180593414515213158e-01 8.056640149270880569e-01 3.747421741874096268e-02 4.316221160186886618e-01 1.077061909978483056e+00
3.254245430105104919e-01 8.005949338080162736e-01 7.084846212224790718e-02 6.756298898133866748e-01 1.005792331756226954e+00
2.936418463620658614e-01 7.998410583066727364e-01 9.639170286583051417e-03 4.378870735662384606e-01 1.014289843710219685e+00
3.187870008606502603e-01 8.101140537660995733e-01 2.871251246743485377e-02 4.071317018113720376e-01 1.060340987262604617e+00
3.151061705842544414e-01 8.070899897383032595e-01 7.178770486389679517e-02 7.652307830298611391e-01 9.405817402611920119e-01
3.043925725291344864e-01 7.970988616101395419e-01 6.367208412778102566e-02 5.527438320447788378e-01 1.077337534144997999e+00
2.817458560320004746e-01 7.890151092010407874e-01 5.917275928409689023e-03 4.754268761783868591e-01 9.903497967563130722e-01
2.404104211086336429e-01 7.925401427996099368e-01 4.536124690475414750e-02 7.789848939507794112e-01 9.397190893167045589e-01
2.774207327353349628e-01 7.931745237358945877e-01 5.044041900882329649e-02 6.919184708919047244e-01 9.806695662606095265e-01
2.813534187901753914e-01 7.995044096133113731e-01 2.679314338020519215e-02 5.847072276691102077e-01 9.695427396251672381e-01
